  17 11372
  17 11370
  17 11370
  17 11370
  17 11368
  17 11367
  17 11360
  17 11360
  17 11358
  17 11355
  17 11355
  17 11354
  17 11354
  17 11354
  17 11238
  17 11237
  17 11236
  17 11236
  17 11233
  17 11232
  17 11231
  17 11225
  17 11225
  17 11224
  17 11224
  17 11218
  17 11208
  17 11208
  17 11208
  17 11208
  17 11207
  17 11207
  17 11206
  17 11204
  17 11201
  17 11201
  17 11201
  17 11104
  17 11101
  17 10473
  17 10473
  17 10469
  17 10469
  17 10469
  17 10465
  17 10461
  17 10310
  17 10308
  17 10308
  17 10306
  17 10306
  17 10304
  17 10304
  17 10301
  17 10301
  17 10037
  17 10027
  17 10026
  17 10023
  17 10014
  17 10011
  17 10003
  16 11435
  16 11432
  16 11432
  16 11429
  16 11429
  16 11427
  16 11426
  16 11423
  16 11423
  16 11421
  16 11421
  16 11421
  16 11420
  16 11419
  16 11419
  16 11419
  16 11417
  16 11413
  16 11413
  16 11413
  16 11413
  16 11385
  16 11379
  16 11378
  16 11378
  16 11377
  16 11375
  16 11375
  16 11370
  16 11370
  16 11370
  16 11366
  16 11364
  16 11364
  16 11364
  16 11362
  16 11360
  16 11358
  16 11355
  16 11354
  16 11238
  16 11238
  16 11236
  16 11235
  16 11232
  16 11230
  16 11229
  16 11225
  16 11224
  16 11222
  16 11221
  16 11219
  16 11219
  16 11218
  16 11218
  16 11215
  16 11214
  16 11211
  16 11209
  16 11209
  16 11206
  16 11205
  16 11204
  16 11105
  16 11105
  16 11105
  16 11104
  16 11101
  16 11101
  16 11004
  16 10474
  16 10473
  16 10473
  16 10473
  16 10469
  16 10467
  16 10466
  16 10466
  16 10465
  16 10465
  16 10462
  16 10462
  16 10462
  16 10461
  16 10312
  16 10308
  16 10306
  16 10305
  16 10305
  16 10304
  16 10301
  16 10024
  16 10009
  15 11693
  15 11436
  15 11432
  15 11427
  15 11426
  15 11426
  15 11426
  15 11422
  15 11421
  15 11416
  15 11412
  15 11411
  15 11379
  15 11379
  15 11378
  15 11377
  15 11375
  15 11375
  15 11375
  15 11374
  15 11374
  15 11370
  15 11369
  15 11367
  15 11365
  15 11362
  15 11360
  15 11360
  15 11358
  15 11357
  15 11357
  15 11357
  15 11354
  15 11354
  15 11239
  15 11239
  15 11239
  15 11238
  15 11236
  15 11235
  15 11234
  15 11234
  15 11231
  15 11229
  15 11229
  15 11226
  15 11225
  15 11225
  15 11222
  15 11221
  15 11219
  15 11218
  15 11218
  15 11218
  15 11216
  15 11214
  15 11213
  15 11213
  15 11213
  15 11212
  15 11212
  15 11208
  15 11208
  15 11205
  15 11106
  15 11104
  15 11104
  15 11101
  15 11101
  15 10475
  15 10473
  15 10472
  15 10472
  15 10467
  15 10466
  15 10466
  15 10466
  15 10465
  15 10462
  15 10458
  15 10312
  15 10310
  15 10309
  15 10308
  15 10308
  15 10307
  15 10306
  15 10305
  15 10305
  15 10304
  15 10304
  15 10304
  15 10301
  15 10027
  15 10026
  15 10023
  15 10011
  14 11693
  14 11691
  14 11434
  14 11434
  14 11433
  14 11433
  14 11432
  14 11432
  14 11429
  14 11427
  14 11427
  14 11426
  14 11426
  14 11423
  14 11422
  14 11421
  14 11419
  14 11419
  14 11417
  14 11415
  14 11414
  14 11414
  14 11414
  14 11413
  14 11412
  14 11411
  14 11385
  14 11385
  14 11385
  14 11378
  14 11374
  14 11374
  14 11373
  14 11373
  14 11372
  14 11368
  14 11368
  14 11366
  14 11357
  14 11357
  14 11355
  14 11355
  14 11354
  14 11239
  14 11239
  14 11235
  14 11235
  14 11234
  14 11233
  14 11232
  14 11231
  14 11230
  14 11230
  14 11229
  14 11225
  14 11224
  14 11224
  14 11223
  14 11222
  14 11220
  14 11218
  14 11216
  14 11213
  14 11213
  14 11213
  14 11213
  14 11211
  14 11210
  14 11210
  14 11209
  14 11207
  14 11207
  14 11206
  14 11203
  14 11106
  14 11104
  14 11004
  14 10475
  14 10473
  14 10472
  14 10472
  14 10471
  14 10469
  14 10467
  14 10467
  14 10467
  14 10466
  14 10461
  14 10452
  14 10314
  14 10312
  14 10312
  14 10310
  14 10310
  14 10310
  14 10310
  14 10310
  14 10306
  14 10029
  14 10024
  14 10023
  14 10023
  14 10014
  14 10009
  14 10003
  13 Yes
  13 Yes
  13 Yes
  13 No
  13 11693
  13 11691
  13 11435
  13 11435
  13 11433
  13 11432
  13 11427
  13 11427
  13 11423
  13 11422
  13 11421
  13 11421
  13 11419
  13 11418
  13 11418
  13 11418
  13 11417
  13 11417
  13 11414
  13 11412
  13 11378
  13 11375
  13 11374
  13 11374
  13 11374
  13 11374
  13 11373
  13 11373
  13 11373
  13 11373
  13 11372
  13 11370
  13 11369
  13 11369
  13 11368
  13 11368
  13 11368
  13 11367
  13 11365
  13 11365
  13 11364
  13 11364
  13 11361
  13 11361
  13 11360
  13 11357
  13 11356
  13 11355
  13 11354
  13 11239
  13 11238
  13 11237
  13 11237
  13 11237
  13 11236
  13 11233
  13 11233
  13 11232
  13 11232
  13 11230
  13 11228
  13 11228
  13 11228
  13 11226
  13 11225
  13 11224
  13 11223
  13 11222
  13 11221
  13 11220
  13 11220
  13 11218
  13 11218
  13 11216
  13 11216
  13 11214
  13 11214
  13 11213
  13 11211
  13 11210
  13 11210
  13 11208
  13 11206
  13 11204
  13 11201
  13 11201
  13 11106
  13 11105
  13 11104
  13 11004
  13 11004
  13 10474
  13 10472
  13 10472
  13 10472
  13 10469
  13 10466
  13 10466
  13 10465
  13 10465
  13 10465
  13 10465
  13 10462
  13 10462
  13 10462
  13 10461
  13 10453
  13 10453
  13 10452
  13 10312
  13 10310
  13 10309
  13 10306
  13 10305
  13 10304
  13 10304
  13 10031
  13 10026
  13 10025
  13 10024
  13 10014
  13 10009
  12 Yes
  12 Yes
  12 No
  12 11436
  12 11435
  12 11432
  12 11432
  12 11429
  12 11428
  12 11426
  12 11423
  12 11423
  12 11422
  12 11421
  12 11420
  12 11418
  12 11418
  12 11418
  12 11417
  12 11417
  12 11417
  12 11417
  12 11416
  12 11415
  12 11414
  12 11413
  12 11413
  12 11412
  12 11411
  12 11411
  12 11378
  12 11378
  12 11378
  12 11378
  12 11377
  12 11377
  12 11377
  12 11377
  12 11375
  12 11374
  12 11373
  12 11373
  12 11372
  12 11370
  12 11369
  12 11369
  12 11369
  12 11368
  12 11368
  12 11367
  12 11367
  12 11366
  12 11365
  12 11361
  12 11361
  12 11357
  12 11357
  12 11356
  12 11356
  12 11354
  12 11239
  12 11239
  12 11239
  12 11238
  12 11238
  12 11237
  12 11237
  12 11237
  12 11237
  12 11237
  12 11236
  12 11233
  12 11232
  12 11231
  12 11229
  12 11228
  12 11225
  12 11225
  12 11224
  12 11221
  12 11219
  12 11219
  12 11218
  12 11216
  12 11215
  12 11214
  12 11212
  12 11211
  12 11210
  12 11210
  12 11210
  12 11209
  12 11208
  12 11207
  12 11207
  12 11205
  12 11205
  12 11203
  12 11106
  12 11106
  12 11105
  12 11104
  12 11101
  12 11040
  12 11040
  12 11004
  12 10475
  12 10473
  12 10473
  12 10469
  12 10468
  12 10467
  12 10467
  12 10467
  12 10466
  12 10465
  12 10463
  12 10463
  12 10463
  12 10459
  12 10457
  12 10457
  12 10456
  12 10456
  12 10455
  12 10312
  12 10310
  12 10310
  12 10310
  12 10306
  12 10306
  12 10304
  12 10301
  12 10128
  12 10035
  12 10031
  12 10031
  12 10027
  12 10026
  12 10025
  12 10025
  12 10024
  12 10023
  12 10014
  12 10011
  12 10009
  12 10003
  12 10002
  11 Yes
  11 No
  11 No
  11 11691
  11 11435
  11 11433
  11 11432
  11 11429
  11 11429
  11 11428
  11 11423
  11 11421
  11 11420
  11 11420
  11 11420
  11 11419
  11 11419
  11 11419
  11 11418
  11 11418
  11 11418
  11 11417
  11 11417
  11 11413
  11 11413
  11 11412
  11 11412
  11 11411
  11 11411
  11 11385
  11 11385
  11 11378
  11 11377
  11 11375
  11 11375
  11 11374
  11 11374
  11 11374
  11 11373
  11 11373
  11 11373
  11 11372
  11 11372
  11 11369
  11 11368
  11 11368
  11 11368
  11 11367
  11 11367
  11 11366
  11 11364
